id,name,thc,cbd,ratings_score,ratings_count,num_likes,min_price,max_price,slug,product_link
421,Cannamedical Indica forte NM Kerosene Krash,22.0,0.1,2.5,8,,,,cannamedical-indica-forte-nm-kerosene-krash,https://flowzz.com/product/cannamedical-indica-forte-nm-kerosene-krash
420,GM Colour of Space 26/1 Apple Fritter x Purple Punch,26.0,0.1,3.84,24,,,,gm-colour-of-space-26-01,https://flowzz.com/product/gm-colour-of-space-26-01
419,enua 25/1 CRO CA Crescendo Cookies,25.0,0.1,4.31,16,,,,enua-25-1-cro-ca-crescendo-cookies,https://flowzz.com/product/enua-25-1-cro-ca-crescendo-cookies
418,enua 25/1 QSG CA Queen SanG,25.0,0.1,3.8,30,,,,enua-25-1-qsg-ca-queen-san-g,https://flowzz.com/product/enua-25-1-qsg-ca-queen-san-g
417,Nimbus easy 22/1 French Cookies,22.0,0.9,4.0,14,,8.95,9.49,nimbus-easy-22-1-french-cookies,https://flowzz.com/product/nimbus-easy-22-1-french-cookies
352,Cannamedical Hybrid vita Headband,13.5,0.9,0.0,0,,,,cannamedical-hybrid-vita-headband-headband,https://flowzz.com/product/cannamedical-hybrid-vita-headband-headband
416,Cannamedical Indica Classic NM Sugarbomb Punch,21.0,0.1,2.0,4,,,,cannamedical-indica-classic-nm-sugar-bomb-punch,https://flowzz.com/product/cannamedical-indica-classic-nm-sugar-bomb-punch
415,avaay Signature 30/1 CBX Chatterbox,30.0,0.1,4.3,44,,14.99,14.99,avaay-signature-30-1-cbx-chatterbox,https://flowzz.com/product/avaay-signature-30-1-cbx-chatterbox
414,Althea THC24,24.0,1.0,2.71,7,,,,althea-thc24,https://flowzz.com/product/althea-thc24
413,avaay Simple 21/1 CHM Chem OG,21.0,0.1,3.95,19,,,,avaay-simple-21-1-chem-og-chm,https://flowzz.com/product/avaay-simple-21-1-chem-og-chm
412,Cannamedical CM 28/1 ZA Zour Apple,28.0,0.1,4.75,4,,,,cannamedical-28-1-za-zour-apple,https://flowzz.com/product/cannamedical-28-1-za-zour-apple
411,Demecan CRAFT GNC 24:01 Grapes and Cream,24.0,0.1,4.45,9,,,,demecan-craft-gnc-24-01-grapes-and-cream,https://flowzz.com/product/demecan-craft-gnc-24-01-grapes-and-cream
410,aleph citrin 23/1 Mimosa Evo,23.0,0.1,4.25,12,,,,alephsana-aleph-citrin-23-1,https://flowzz.com/product/alephsana-aleph-citrin-23-1
409,KEjF. SMNZ 25/1 Siggis Minze,27.0,0.1,4.29,24,,9.69,11.99,kejf-smnz-25-1,https://flowzz.com/product/kejf-smnz-25-1
408,CNBS FFC 21/1 Frosted Fruit Cake,21.0,0.1,4.38,8,,,,cnbs-ffc-21-1,https://flowzz.com/product/cnbs-ffc-21-1
407,Peace Naturals 31/1 SC Space Cake,31.0,0.1,4.28,18,,7.98,12.3,peace-naturals-31-1-sc,https://flowzz.com/product/peace-naturals-31-1-sc
406,Peace Naturals 31/1 GC GMO Cookies,31.0,0.1,4.09,30,,7.4,12.25,peace-naturals-31-1-gc,https://flowzz.com/product/peace-naturals-31-1-gc
405,Peace Naturals 27/1 CB Cocoa Bomba,27.0,0.1,4.48,23,,10.95,11.95,peace-naturals-27-1-cb,https://flowzz.com/product/peace-naturals-27-1-cb
404,CannabiStada WEM 25 Wedding Mints,25.0,0.1,4.5,2,95.0,,,cannabi-stada-25-1-wem-wedding-mints,https://flowzz.com/product/cannabi-stada-25-1-wem-wedding-mints
403,avaay Signature 23/1 MC Mandarin Cookies,23.0,0.9,4.33,36,,11.5,11.5,avaay-signature-23-1-mc-mandarin-cookies,https://flowzz.com/product/avaay-signature-23-1-mc-mandarin-cookies
402,Grünhorn SCK 27/1 Scotti´s Cake,28.5,0.9,3.28,24,,,,grunhorn-sck-27-1-scottis-cake,https://flowzz.com/product/grunhorn-sck-27-1-scottis-cake
401,Therismos 27/1 JFG  Jet Fuel Gelato,27.0,0.9,3.71,7,216.0,,,therismos-27-1-jfg-ca,https://flowzz.com/product/therismos-27-1-jfg-ca
400,avaay 26/1 BCP Black Cherry Punch,26.0,0.1,3.95,40,,,,avaay-26-1-bcp-black-cherry-punch,https://flowzz.com/product/avaay-26-1-bcp-black-cherry-punch
399,Cannamedical Hybrid Light Headband,16.6,0.1,0.0,0,,,,cannamedical-hybrid-light-pt-headband,https://flowzz.com/product/cannamedical-hybrid-light-pt-headband
398,Cannamedical Hybrid Classic NG Orange Kush Cake,21.0,0.1,3.13,8,,,,cannamedical-hybrid-classic-ng-orange-kush-cake,https://flowzz.com/product/cannamedical-hybrid-classic-ng-orange-kush-cake
395,Canopy OGD 25/1 OG Deluxe,25.0,0.1,4.07,44,1071.0,6.3,7.25,canopy-ogd-25,https://flowzz.com/product/canopy-ogd-25
396,Canopy KMI 28/1 Kush Mints,30.0,0.1,4.31,57,1228.0,6.33,15.0,canopy-kmi-28,https://flowzz.com/product/canopy-kmi-28
397,Canopy TCK 27/1 Tiger Cake,27.0,0.1,4.08,12,490.0,5.79,14.28,canopy-tck-27,https://flowzz.com/product/canopy-tck-27
393,enua 22/1 JFG CA Jet Fuel Gelato,22.0,0.1,3.68,197,2998.0,4.74,9.98,enua-22-1-jfg-ca,https://flowzz.com/product/enua-22-1-jfg-ca
394,GM 25/1 Supernova,25.0,0.1,4.17,6,147.0,8.89,9.98,gm-supernova-25-01,https://flowzz.com/product/gm-supernova-25-01
392,Demecan Craft T4N-G 25:01 Banjo,25.0,0.1,4.33,28,576.0,7.7,12.5,demecan-craft-t4n-g-banjo-25-1,https://flowzz.com/product/demecan-craft-t4n-g-banjo-25-1
390,Cannamedical Indica light Kade's Kush,16.0,0.1,3.2,5,79.0,,,cannamedical-indica-light-kade-s-kush-kade-s-kush,https://flowzz.com/product/cannamedical-indica-light-kade-s-kush-kade-s-kush
391,Vasco WR White Runtz,23.4,0.1,4.08,24,649.0,,,cantourage-vasco-white-runtz-wr,https://flowzz.com/product/cantourage-vasco-white-runtz-wr
389,IMC THC27 PBM Peanut Butter Mac,27.0,0.9,4.33,3,208.0,6.41,6.41,imc-27-1-peanut-butter-mac,https://flowzz.com/product/imc-27-1-peanut-butter-mac
380,Therismos 25/1 DSM Dark Side Of The Moon,25.0,0.1,4.25,8,223.0,,,therismos-25-1-dsm-dark-side-of-the-moon,https://flowzz.com/product/therismos-25-1-dsm-dark-side-of-the-moon
388,420 Natural 22/1 CA DBB DJ Blueberry,22.0,0.9,0.0,0,56.0,,,420-evolution-22-1-ca-dbb-dj-blueberry,https://flowzz.com/product/420-evolution-22-1-ca-dbb-dj-blueberry
385,420 Evolution 22/1 CA MAC,22.0,0.9,4.26,54,1015.0,6.15,13.57,420-evolution-22-1-ca-mac-mac-1,https://flowzz.com/product/420-evolution-22-1-ca-mac-mac-1
386,420 Evolution 30/1 CA GMO Cookies,30.0,0.9,3.57,28,492.0,7.49,13.2,420-evolution-30-1-ca-gmo-gmo,https://flowzz.com/product/420-evolution-30-1-ca-gmo-gmo
387,ACA 18/1 C White Widow,18.0,0.1,0.0,0,48.0,5.97,9.4,aca-18-1-c-white-widow,https://flowzz.com/product/aca-18-1-c-white-widow
384,ACA 24/1 C Frosted Lemon Angel,24.0,0.1,4.0,1,56.0,5.99,10.5,aca-24-1-c-frosted-lemon-angel,https://flowzz.com/product/aca-24-1-c-frosted-lemon-angel
383,ACA 22/1 C Frosted Lemon Angel,22.0,0.1,4.0,1,27.0,6.89,7.99,aca-22-1-c-frosted-lemon-angel,https://flowzz.com/product/aca-22-1-c-frosted-lemon-angel
382,Sibanax MCF 23/1 Mac Fem,23.0,0.1,4.39,42,749.0,5.49,10.67,sibanax-hybrid-mcf-23-1-mac-fem,https://flowzz.com/product/sibanax-hybrid-mcf-23-1-mac-fem
381,Cannamedical CM 27/1 Gelati Punch,29.0,0.1,4.14,7,215.0,,,cannamedical-27-1-gelati-punch,https://flowzz.com/product/cannamedical-27-1-gelati-punch
379,avaay 16/1 BBH Blueberry Haze,16.0,0.9,4.0,14,181.0,,,avaay-16-1-blueberry-haze-blueberry-haze,https://flowzz.com/product/avaay-16-1-blueberry-haze-blueberry-haze
378,Cannamedical Balanced classic Mango Haze,6.0,10.0,5.0,2,201.0,,,cannamedical-balanced-classic-mango-haze-mango-haze,https://flowzz.com/product/cannamedical-balanced-classic-mango-haze-mango-haze
377,Demecan MC Strong Drop 27:01 Sky Pie,27.0,0.1,4.09,11,104.0,8.99,8.99,sky-pie-mc-strong-drop,https://flowzz.com/product/sky-pie-mc-strong-drop
354,aleph citrin 25/1 Mimosa Evo,25.0,0.1,4.5,2,125.0,,,alephsana-aleph-citrin-25-1,https://flowzz.com/product/alephsana-aleph-citrin-25-1
376,aleph amber 24/1 Mango Kush,24.0,0.1,3.87,8,106.0,8.49,9.8,aleph-amber-24-1-mango-kush,https://flowzz.com/product/aleph-amber-24-1-mango-kush
375,Remexian 27/1 GJY GRG Grape Galena,27.0,0.1,4.41,66,1703.0,7.59,9.99,remexian-27-1-grg-grape-galena-hybrid,https://flowzz.com/product/remexian-27-1-grg-grape-galena-hybrid
374,Cannamedical Hybrid forte DK SMS,22.4,0.9,3.0,3,32.0,,,cannamedical-hybrid-forte-sms,https://flowzz.com/product/cannamedical-hybrid-forte-sms
373,Ostara Eclipse,22.1,0.1,3.5,2,113.0,,,ostara-eclipse-life-hack,https://flowzz.com/product/ostara-eclipse-life-hack
372,Cannamedical Indica light NM OG Punch,18.0,0.1,3.67,3,106.0,,,cannamedical-indica-light-nm-og-punch,https://flowzz.com/product/cannamedical-indica-light-nm-og-punch
370,Cannamedical Sativa classic NM Gelato Dream,21.7,0.9,4.67,3,156.0,,,cannamedical-sativa-classic-nm-gelato-dream,https://flowzz.com/product/cannamedical-sativa-classic-nm-gelato-dream
371,420 Evolution 30/1 CA PCH Peach Chementine,30.0,0.9,3.64,33,569.0,8.49,12.25,420-evolution-30-1-ca-peach-chementine,https://flowzz.com/product/420-evolution-30-1-ca-peach-chementine
368,420 Evolution 30/1 CA WES Wedding Singer,30.0,0.1,4.09,54,936.0,6.77,14.99,420-evolution-30-1-ca-wes-wedding-singer,https://flowzz.com/product/420-evolution-30-1-ca-wes-wedding-singer
369,Demecan Typ 1  forte Gushers,22.0,0.9,4.17,6,154.0,10.5,10.5,typ-1-demecan-forte-gushers,https://flowzz.com/product/typ-1-demecan-forte-gushers
367,avaay Simple 20/1 TNG Tangie,20.0,0.1,4.09,32,655.0,,,avaay-simple-20-1-tng-tangie,https://flowzz.com/product/avaay-simple-20-1-tng-tangie
366,Nimbus 22/1 RZM Runtz Mintz,22.0,0.9,3.89,17,484.0,,,nimbus-rzm-22-1-runtz-mints,https://flowzz.com/product/nimbus-rzm-22-1-runtz-mints
365,Green Karat PV Pavé S1,27.0,0.1,4.6,42,753.0,,,green-karat-pv-pave-s1-the-menthol-x-paris-og-hybrid,https://flowzz.com/product/green-karat-pv-pave-s1-the-menthol-x-paris-og-hybrid
364,Costa Canna Dynamics - Fortissimo,31.3,0.1,3.71,17,337.0,,,cantourage-costa-canna-dynamics-fortissimo-liberty-haze,https://flowzz.com/product/cantourage-costa-canna-dynamics-fortissimo-liberty-haze
363,Tilray THC 22 Spotlight Porto Purps,22.0,0.1,2.57,7,371.0,5.56,12.11,tilray-thc-22-spotlight-porto-purps,https://flowzz.com/product/tilray-thc-22-spotlight-porto-purps
362,Green Karat MG 25/1 Modified Gas,24.4,0.1,4.4,43,480.0,7.88,11.9,green-karat-mg-modified-gas-24-1,https://flowzz.com/product/green-karat-mg-modified-gas-24-1
358,Cannamedical Sativa forte Duke,23.7,0.9,3.85,13,135.0,,,cannamedical-sativa-forte-duke,https://flowzz.com/product/cannamedical-sativa-forte-duke
361,27/1 Amici CP Cherrry Pie,27.0,0.9,4.17,6,119.0,,,27-1-amici-cp-cherry-pie,https://flowzz.com/product/27-1-amici-cp-cherry-pie
359,Demecan CRAFT Titanimal 23:01,23.0,0.1,3.43,14,380.0,,,demecan-craft-titanimal-23-1,https://flowzz.com/product/demecan-craft-titanimal-23-1
360,Cannamedical CM 24/1 SUN Sweet Sunrise,22.1,0.9,4.25,4,111.0,,,cm-sweet-sunrise-24-1,https://flowzz.com/product/cm-sweet-sunrise-24-1
357,Sumo Canada Craft No.2 Apex OG,21.7,0.1,4.55,11,229.0,,,sumo-canada-craft-no2-22-1,https://flowzz.com/product/sumo-canada-craft-no2-22-1
355,avaay 23/1 PYC Peyote Critical,23.0,0.1,4.0,48,139.0,7.49,8.99,avaay-23-1-pyc-peyote-critical-peyote-critical,https://flowzz.com/product/avaay-23-1-pyc-peyote-critical-peyote-critical
353,420 Evolution 27/1 FLM CA Frozen Lemon Mints,27.0,0.1,4.26,45,1287.0,6.99,16.65,420-evolution-27-1-ca-flm-frozen-lemon-mints,https://flowzz.com/product/420-evolution-27-1-ca-flm-frozen-lemon-mints
351,Cannamedical Indica Classic Dark Star,20.0,0.9,0.0,0,18.0,,,cannamedical-indica-classic-dark-star,https://flowzz.com/product/cannamedical-indica-classic-dark-star
350,Cannamedical Balanced light 6/6 California Orange,6.0,6.0,3.6,5,110.0,,,cannamedical-balanced-light-6-6-california-orange,https://flowzz.com/product/cannamedical-balanced-light-6-6-california-orange
349,Cannamedical Balanced vita 1/10 California Orange,1.0,10.0,0.0,0,19.0,,,cannamedical-balanced-vita-1-10-california-orange,https://flowzz.com/product/cannamedical-balanced-vita-1-10-california-orange
348,ADREX 30/1 CAN 8 Ball Kush,30.0,0.9,4.6,5,162.0,,,cannabis-adrex-30-1-8bk-can-8-ball-kush,https://flowzz.com/product/cannabis-adrex-30-1-8bk-can-8-ball-kush
347,GROW 20/1 Euforia EU,20.0,0.1,3.0,4,98.0,,,grow-20-eu-euforia,https://flowzz.com/product/grow-20-eu-euforia
345,Cannamedical Hybrid Forte NM Gorilla Zkittlez,22.0,0.9,4.44,76,376.0,6.75,14.68,cannamedical-hybrid-forte-nm-gorilla-zkittlez-gorilla-zkittlez,https://flowzz.com/product/cannamedical-hybrid-forte-nm-gorilla-zkittlez-gorilla-zkittlez
346,Demecan 22:01 Calama Sour Kush,20.0,0.1,0.0,0,27.0,,,demecan-20-01-calama-sour-kush,https://flowzz.com/product/demecan-20-01-calama-sour-kush
344,420 Evolution 20/1 CA PLD Plum Driver,20.0,0.1,4.28,59,740.0,,,420-evolution-20-1-ca-pld-plum-driver,https://flowzz.com/product/420-evolution-20-1-ca-pld-plum-driver
343,Nimbus 24/1 GNC Grapes and Cream,24.0,0.1,3.59,15,167.0,,,nimbus-gnc-24-1-grapes-and-cream,https://flowzz.com/product/nimbus-gnc-24-1-grapes-and-cream
342,BG Gog Glueberry OG,23.6,0.1,4.75,4,189.0,,,cantourage-bg-gog-glueberry-og,https://flowzz.com/product/cantourage-bg-gog-glueberry-og
341,Demecan Epic Drop 30:01 Space Cake,30.6,0.1,4.5,2,128.0,,,demecan-epic-drop-space-cake,https://flowzz.com/product/demecan-epic-drop-space-cake
340,MediCann OZ 26/1 Oreoz,24.0,0.1,3.7,13,366.0,,,medicann-oz-26-1,https://flowzz.com/product/medicann-oz-26-1
339,Canify Cannabis flos 22/1 PT Ku. Master Kush,22.0,0.1,3.88,8,187.0,,,cannabis-flos-22-1-pt-master-kush,https://flowzz.com/product/cannabis-flos-22-1-pt-master-kush
338,Canify Cannabis flos 22/1 PT Ku. ISS Island Sweet Skunk,22.0,0.1,3.5,2,147.0,6.99,6.99,cannabis-flos-22-1-pt-island-sweet-skunk,https://flowzz.com/product/cannabis-flos-22-1-pt-island-sweet-skunk
335,Weeco 20/1 White Widow,20.0,0.1,3.25,12,199.0,6.29,6.29,weeco-20-1-white-widow,https://flowzz.com/product/weeco-20-1-white-widow
336,avaay 24/1 SC Slurricane,24.0,0.1,4.8,5,196.0,,,avaay-24-1-sc-slurricane,https://flowzz.com/product/avaay-24-1-sc-slurricane
337,Ostara Solar 24/1,24.0,0.1,4.29,7,188.0,,,cantourage-24-1-ostara-solar,https://flowzz.com/product/cantourage-24-1-ostara-solar
334,Cannamedical Hybrid Classic Gorilla Mints,22.0,0.1,0.0,0,22.0,,,cannamedical-hybrid-classic-gorilla-mints,https://flowzz.com/product/cannamedical-hybrid-classic-gorilla-mints
333,Remexian 30/1 JUC Jungl's Cake,29.0,0.1,3.57,19,457.0,6.99,9.99,remexian-30-1-juc-jungle-cake,https://flowzz.com/product/remexian-30-1-juc-jungle-cake
332,Costa Canna Dynamics Forte Grape Stomper,25.3,0.1,4.67,6,326.0,,,costa-canna-dynamics-forte-grape-stomper,https://flowzz.com/product/costa-canna-dynamics-forte-grape-stomper
331,27/1 NICE S Strawberry Banana,27.0,1.0,3.31,32,420.0,,,27-1-nce-s-strawberry-banana,https://flowzz.com/product/27-1-nce-s-strawberry-banana
330,avaay Signature 28/1 WB Waffle Bites,28.0,0.1,4.46,82,1673.0,8.95,14.28,avaay-28-1-signature-waffle-bites,https://flowzz.com/product/avaay-28-1-signature-waffle-bites
329,LOT 420 AB Apple & Bananas,26.9,0.1,4.51,12,551.0,10.8,10.8,lot-420-ab-apples-bananas,https://flowzz.com/product/lot-420-ab-apples-bananas
327,Cannamedical CM 20/1 LLY Legendary Larry,20.0,0.9,4.5,10,257.0,,,cannamedical-20-1-lly-legendary-larry,https://flowzz.com/product/cannamedical-20-1-lly-legendary-larry
325,Demecan CRAFT FCF 31:01 First Class Funk,30.7,0.1,4.48,53,1057.0,9.24,12.99,demecan-craft-30-01-first-class-funk,https://flowzz.com/product/demecan-craft-30-01-first-class-funk
323,Green Karat FS Fiji Sunset,23.9,0.1,4.59,17,273.0,9.3,9.3,green-karat-fs-fiji-sunset,https://flowzz.com/product/green-karat-fs-fiji-sunset
324,Roxton Air BS01 Banana Sorbet,29.4,0.1,3.8,16,290.0,7.95,10.99,roxton-air-bs01-banana-sorbet,https://flowzz.com/product/roxton-air-bs01-banana-sorbet
322,MCCN NO. 5 Lemon Sour Diesel,23.0,0.1,3.96,26,606.0,,,mccn-no-5-lemon-sour-diesel,https://flowzz.com/product/mccn-no-5-lemon-sour-diesel
321,Tilray THC 25 Spotlight Porto Purps,25.0,0.9,2.77,9,543.0,4.99,11.98,tilray-thc-25-spotlight-porto-purps,https://flowzz.com/product/tilray-thc-25-spotlight-porto-purps
316,Herbery SC 22/1 Banana Cream ,22.0,0.9,3.28,14,398.0,5.95,5.95,banana-cream-herbery-sc-22-1,https://flowzz.com/product/banana-cream-herbery-sc-22-1
318,ADREX 25/1 CAN 8 Ball Kush,25.0,0.9,4.5,2,19.0,,,cannabis-adrex-25-1-8bk-can-8-ball-kush,https://flowzz.com/product/cannabis-adrex-25-1-8bk-can-8-ball-kush
320,Weeco Duke 24/1 Purple Rain,23.8,0.1,4.22,69,1813.0,5.99,11.16,weeco-24-1-purple-rain,https://flowzz.com/product/weeco-24-1-purple-rain
319,Costa Canna Dynamics Mezzo Forte Hell Monkey,24.8,0.9,5.0,2,213.0,,,cantourage-costa-canna--dynamics-mezzo-forte-hell-monkey,https://flowzz.com/product/cantourage-costa-canna--dynamics-mezzo-forte-hell-monkey
208,Cannamedical Sativa forte Tangie Chem,24.0,0.9,4.13,16,297.0,7.79,16.2,cannamedical-sativa-forte-tangie-chem-tangie-chem,https://flowzz.com/product/cannamedical-sativa-forte-tangie-chem-tangie-chem
317,ADREX 24/1 CAN Vanilla Cake,24.0,0.9,3.89,9,209.0,,,cannabis-adrex-24-1-vc-can-vanilla-cake,https://flowzz.com/product/cannabis-adrex-24-1-vc-can-vanilla-cake
301,ADREX 30/1 AK COL Arequipe Kush,30.0,0.9,5.0,1,60.0,,,adrex-30-1-ak-col-arequipe-kush,https://flowzz.com/product/adrex-30-1-ak-col-arequipe-kush
315,420 Natural 15/1 CA TRP Tropicana Cookies,15.0,0.9,4.33,3,129.0,7.5,10.25,420-natural-15-1-ca-trp,https://flowzz.com/product/420-natural-15-1-ca-trp
314,Blackbird Plain Indica Kerosene Krash,15.0,0.9,3.0,2,46.0,,,blackbird-plain-indica-kerosene-krash,https://flowzz.com/product/blackbird-plain-indica-kerosene-krash
313,101-C Blüten Sativa LSAGE 22/1,22.0,0.9,2.0,3,51.0,,,101-c-bluten-sativa-lsage-22-1-la-sage,https://flowzz.com/product/101-c-bluten-sativa-lsage-22-1-la-sage
312,Navcora THC 25 Spotlight Porto Sirius,25.0,0.9,0.0,0,56.0,,,navcora-thc-25-spotlight-porto-sirius-sirius,https://flowzz.com/product/navcora-thc-25-spotlight-porto-sirius-sirius
311,Tilray THC 22 Spotlight Porto Sour Diesel,22.0,0.9,2.62,8,179.0,6.79,12.11,tilray-thc-22-spotlight-porto-sour-diesel,https://flowzz.com/product/tilray-thc-22-spotlight-porto-sour-diesel
310,Tilray THC 18 Spotlight Porto Galaxy Walker OG,18.0,0.9,4.17,6,185.0,4.45,8.5,tilray-thc-18-spotlight-porto-galaxy-walker-og-galaxy-walker-og,https://flowzz.com/product/tilray-thc-18-spotlight-porto-galaxy-walker-og-galaxy-walker-og
309,Tilray Indica THC Medium Cheese Quake,18.0,0.9,5.0,1,23.0,,,tilray-indica-thc-medium-cheese-quake,https://flowzz.com/product/tilray-indica-thc-medium-cheese-quake
308,Remexian 22/1 APX Apex OG,22.0,0.9,4.25,4,69.0,,,remexian-22-1-apx-apex-og,https://flowzz.com/product/remexian-22-1-apx-apex-og
307,Remexian 20/1 Nordle,20.0,1.0,3.39,13,217.0,4.99,4.99,remexian-20-1-nordle-churchill,https://flowzz.com/product/remexian-20-1-nordle-churchill
305,Pedanios 18/1 Sour Tangie,18.0,0.9,5.0,10,304.0,,,pedanios-18-1-sour-tangie,https://flowzz.com/product/pedanios-18-1-sour-tangie
304,Nimbus 26/1 ZRP Zour Apple,26.0,0.9,4.25,4,123.0,,,nimbus-zrp-26-1-zour-apple,https://flowzz.com/product/nimbus-zrp-26-1-zour-apple
303,Demecan 24:1 Florestura Super Haze x Amnesia,24.0,0.9,4.5,2,66.0,,,demecan-24-01-florestura-super-haze-x-amnesia,https://flowzz.com/product/demecan-24-01-florestura-super-haze-x-amnesia
302,Beacon I-Hybrid THC16 Wappa,16.0,9.0,0.0,0,63.0,,,beacon-i-hybrid-thc16-wappa,https://flowzz.com/product/beacon-i-hybrid-thc16-wappa
300,420 Natural 22/1 CA SRK Sour Kush,22.0,0.9,0.0,0,23.0,,,420-natural-22-1-ca-srk-sour-kush,https://flowzz.com/product/420-natural-22-1-ca-srk-sour-kush
299,420 Natural 18/1 CA GG4 Gorilla Glue,18.0,0.9,5.0,1,23.0,,,420-natural-18-1-ca-gg-4-gorilla-glue-4,https://flowzz.com/product/420-natural-18-1-ca-gg-4-gorilla-glue-4
298,420 Evolution 30/1 CA STR Star Struck,30.0,0.9,4.75,4,130.0,,,420-evolution-30-1-ca-str-star-struck,https://flowzz.com/product/420-evolution-30-1-ca-str-star-struck
297,Navcora THC 22 Spotlight Porto Headband,22.0,0.9,4.55,11,450.0,9.75,9.75,navcora-thc-22-spotlight-porto-headband,https://flowzz.com/product/navcora-thc-22-spotlight-porto-headband
296,Cantourage MAC 2+ Black Garlic,27.0,0.9,4.25,8,165.0,,,cantourage-mac-2-black-garlic,https://flowzz.com/product/cantourage-mac-2-black-garlic
295,IMC THC22 T03 Gorilla Glue,22.0,1.0,5.0,1,31.0,,,imc-thc-22-t03-gorilla-glue,https://flowzz.com/product/imc-thc-22-t03-gorilla-glue
293,Grünhorn GG 22/1 Gorilla Glue,22.0,0.9,3.72,7,61.0,8.99,9.4,gruenhorn-gg-22-1-gg-gorilla-glue,https://flowzz.com/product/gruenhorn-gg-22-1-gg-gorilla-glue
294,Grünhorn MC 25/1 MAC 1,25.0,0.9,0.0,0,87.0,,,gruenhorn-mc-25-1-mac-1,https://flowzz.com/product/gruenhorn-mc-25-1-mac-1
292,Grünhorn CP 24/1 Cherry Pie,24.0,0.9,3.33,3,71.0,5.99,5.99,gruenhorn-cp-24-1-cherry-pie,https://flowzz.com/product/gruenhorn-cp-24-1-cherry-pie
291,GROW 18 HF Mac Hellfire,18.0,0.9,3.0,2,21.0,,,grow-18-hf-mac-hellfire-og,https://flowzz.com/product/grow-18-hf-mac-hellfire-og
290,enua 30/1 CCK CA Cold Creek Kush,30.0,0.9,4.0,1,104.0,7.74,7.74,enua-30-1-cck-ca-cold-creek-kush,https://flowzz.com/product/enua-30-1-cck-ca-cold-creek-kush
289,Demecan CRAFT 27:01 Black Triangle,27.0,0.9,5.0,2,228.0,,,demecan-craft-black-triangle-27-01-black-triangle,https://flowzz.com/product/demecan-craft-black-triangle-27-01-black-triangle
288,Ceres No. 2 25/1 Slurricane Mint,23.0,0.9,4.2,59,930.0,6.99,6.99,ceres-no-2-slurricane-mint,https://flowzz.com/product/ceres-no-2-slurricane-mint
287,Cannamedical Indica Ultra Crazy Rntz,28.0,0.9,4.44,25,604.0,,,cannamedical-indica-ultra-crazy-rntz,https://flowzz.com/product/cannamedical-indica-ultra-crazy-rntz
286,Cannamedical Hybrid forte Gorilla Mints,24.0,0.9,2.4,5,75.0,,,cannamedical-hybrid-forte-gorilla-mints,https://flowzz.com/product/cannamedical-hybrid-forte-gorilla-mints
285,Canify Cannabis flos 18/1 PT Ku. Mango,18.0,0.9,2.75,4,48.0,,,cannabis-flos-18-1-pt-mango-mango,https://flowzz.com/product/cannabis-flos-18-1-pt-mango-mango
280,avaay 22/1 BCP Black Cherry Punch,22.0,0.9,3.62,13,68.0,,,avaay-22-1-bcp-black-cherry-punch,https://flowzz.com/product/avaay-22-1-bcp-black-cherry-punch
284,Beacon Indica THC18 Sensi Star,18.0,0.9,0.0,0,11.0,,,beacon-indica-thc-18-sensi-star,https://flowzz.com/product/beacon-indica-thc-18-sensi-star
283,Beacon I-Hybrid THC22 Wappa,22.0,0.0,4.33,6,155.0,4.99,4.99,beacon-i-hybrid-thc22-wappa,https://flowzz.com/product/beacon-i-hybrid-thc22-wappa
282,Beacon I-Hybrid THC18 Wappa,18.0,9.0,0.0,0,75.0,,,beacon-i-hybrid-thc-18-wappa,https://flowzz.com/product/beacon-i-hybrid-thc-18-wappa
281,avaay 26/1 GLX Galaxy,26.0,0.9,4.33,6,69.0,,,avaay-26-1-glx-galaxy,https://flowzz.com/product/avaay-26-1-glx-galaxy
279,avaay 21/1 BKR Black Krush,23.0,0.9,4.5,6,80.0,6.7,6.7,avaay-21-1-bkr-black-krush,https://flowzz.com/product/avaay-21-1-bkr-black-krush
278,avaay 20/1 RG Royal Gorilla,20.0,0.9,4.2,24,143.0,6.79,9.16,avaay-20-1-rg-royal-gorilla,https://flowzz.com/product/avaay-20-1-rg-royal-gorilla
277,Aphria strong 8 Alien Dawg,20.0,0.9,0.0,0,6.0,,,aphria-strong-8-alien-dawg,https://flowzz.com/product/aphria-strong-8-alien-dawg
276,420 Evolution 27/1 CA WES Wedding Singer,27.0,0.9,3.99,17,612.0,7.7,9.99,420-evolution-27-1-ca-wes-wedding-singer,https://flowzz.com/product/420-evolution-27-1-ca-wes-wedding-singer
275,420 Evolution 25/1 CA STR Star Struck,25.0,0.9,0.0,0,29.0,,,420-evolution-25-1-ca-str-star-struck,https://flowzz.com/product/420-evolution-25-1-ca-str-star-struck
274,BG MI God Bud,25.0,0.9,3.46,13,328.0,,,bg-mi-god-bud,https://flowzz.com/product/bg-mi-god-bud
259,Mediprocan Smaragd 22/1 La Sage,22.0,0.9,4.11,9,270.0,,,mediprocan-smaragd-22-1-la-sage,https://flowzz.com/product/mediprocan-smaragd-22-1-la-sage
238,420 Natural 19/1 CA TRP Tropicana Cookies,19.0,0.9,4.4,15,336.0,9.25,9.25,420-natural-19-1-ca-trp,https://flowzz.com/product/420-natural-19-1-ca-trp
